NC_037304.1	GWHBDNP00000002.1	99.911	90143	63	8	277670	367808	20797	110926	0.0	1.660e+05	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.902	77406	55	4	66857	144261	224762	147377	0.0	1.425e+05	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.893	50641	35	4	214606	265227	550181	499541	0.0	93199	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.920	50047	40	0	164496	214542	600221	550175	0.0	92198	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.870	41686	33	3	66857	108541	360087	318422	0.0	76661	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.918	39029	29	3	301904	340931	414774	453800	0.0	71893	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.918	37941	25	1	70601	108541	491731	453797	0.0	69887	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.912	36436	20	2	1	36436	110927	147350	0.0	67097	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.940	24967	14	1	315966	340931	293459	318425	0.0	46021	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.934	24249	13	3	277670	301917	255249	279495	0.0	44688	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.930	24248	15	2	277670	301917	390571	414816	0.0	44682	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.912	20500	10	5	143953	164451	620710	600218	0.0	37750	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.921	20248	16	0	36362	56609	620254	640501	0.0	37303	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.921	17819	14	0	49244	67062	363790	381608	0.0	32829	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.893	17821	17	1	49244	67062	228465	246285	0.0	32803	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.929	14004	10	0	301904	315907	279453	293456	0.0	25806	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.926	8064	6	0	269570	277633	246080	254143	0.0	14859	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.926	8064	6	0	269570	277633	381403	389466	0.0	14859	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.913	8064	7	0	269570	277633	11628	19691	0.0	14853	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.972	7166	2	0	49244	56409	498965	506130	0.0	13223	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.954	6590	3	0	258638	265227	640301	633712	0.0	12153	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.939	6590	4	0	258638	265227	235630	229041	0.0	12148	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.939	6590	4	0	258638	265227	370955	364366	0.0	12148	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.856	5545	8	0	304179	309723	5745	201	0.0	10196	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.928	4193	3	0	1	4193	570519	566327	0.0	7727	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.690	4197	1	2	194195	198390	110923	115108	0.0	7668	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.560	4092	8	5	265693	269775	499147	495057	0.0	7448	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.487	4092	11	5	265693	269775	363972	359882	0.0	7432	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.462	4092	12	5	265693	269775	228647	224557	0.0	7426	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.887	3541	4	0	66857	70397	495262	491722	0.0	6517	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.942	3428	2	0	63635	67062	8406	11833	0.0	6320	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.925	2664	1	1	228862	231524	8407	5744	0.0	4907	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.820	556	1	0	19682	20237	89336	89891	0.0	1022	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.820	556	1	0	346208	346763	130597	131152	0.0	1022	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.814	537	0	1	41464	41999	299460	298924	0.0	985	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.814	537	0	1	321431	321967	625891	625356	0.0	985	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.628	537	1	1	41464	41999	65094	64558	0.0	979	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.628	537	1	1	41464	41999	434837	434301	0.0	979	367808	640501
NC_037304.1	GWHBDNP00000002.1	97.566	452	11	0	84089	84540	117484	117033	0.0	774	367808	640501
NC_037304.1	GWHBDNP00000002.1	97.566	452	11	0	6118	6569	477798	478249	0.0	774	367808	640501
NC_037304.1	GWHBDNP00000002.1	97.345	452	12	0	6118	6569	207097	207548	0.0	769	367808	640501
NC_037304.1	GWHBDNP00000002.1	97.345	452	12	0	6118	6569	342421	342872	0.0	769	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.637	446	14	1	269859	270304	75311	75755	0.0	739	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.637	446	14	1	269859	270304	309677	310121	0.0	739	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.637	446	14	1	269859	270304	445053	445497	0.0	739	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.413	446	15	1	332183	332627	11917	12362	0.0	734	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.413	446	15	1	332183	332627	381692	382137	0.0	734	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.188	446	16	1	332183	332627	246369	246814	0.0	728	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	350	0	0	206095	206444	518011	517662	0.0	647	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	350	0	0	246766	247115	558622	558273	0.0	647	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.403	335	2	0	30938	31272	13453	13119	1.40e-172	608	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.403	335	2	0	271061	271395	142187	141853	1.40e-172	608	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.403	335	2	0	30938	31272	247905	247571	1.40e-172	608	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.403	335	2	0	30938	31272	383228	382894	1.40e-172	608	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	309	0	0	36510	36818	147377	147685	1.83e-161	571	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.491	342	12	0	31725	32066	75650	75309	8.52e-160	566	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.491	342	12	0	332181	332522	142981	142640	8.52e-160	566	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.491	342	12	0	31725	32066	310016	309675	8.52e-160	566	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.491	342	12	0	31725	32066	445392	445051	8.52e-160	566	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.481	341	11	1	269859	270199	142979	142640	1.10e-158	562	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.188	341	12	1	31725	32064	12257	11917	5.13e-157	556	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.188	341	12	1	31725	32064	382032	381692	5.13e-157	556	367808	640501
NC_037304.1	GWHBDNP00000002.1	95.894	341	13	1	31725	32064	246709	246369	2.39e-155	551	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.644	281	1	0	254842	255122	141637	141357	3.13e-144	514	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.644	281	1	0	30442	30722	509655	509935	3.13e-144	514	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	251	0	0	23253	23503	74959	74709	3.20e-129	464	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	251	0	0	331581	331831	134418	134168	3.20e-129	464	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	251	0	0	23253	23503	309325	309075	3.20e-129	464	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.441	281	8	2	234150	234429	12910	12631	1.15e-128	462	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.441	281	8	2	234150	234429	247362	247083	1.15e-128	462	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.441	281	8	2	234150	234429	382685	382406	1.15e-128	462	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.441	281	8	2	270573	270852	530351	530630	1.15e-128	462	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	331877	332125	12833	13081	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	270775	271023	75005	75253	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	331877	332125	247285	247533	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	270775	271023	309371	309619	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	331877	332125	382608	382856	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	100.000	249	0	0	270775	271023	444747	444995	4.14e-128	460	367808	640501
NC_037304.1	GWHBDNP00000002.1	95.270	296	3	3	48899	49185	181041	181334	1.49e-127	459	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.602	251	1	0	23253	23503	444701	444451	1.49e-127	459	367808	640501
NC_037304.1	GWHBDNP00000002.1	95.270	296	3	3	110303	110596	633077	632791	1.49e-127	459	367808	640501
NC_037304.1	GWHBDNP00000002.1	92.188	320	8	6	358982	359300	76083	75780	6.97e-121	436	367808	640501
NC_037304.1	GWHBDNP00000002.1	92.188	320	8	6	332652	332955	102428	102110	6.97e-121	436	367808	640501
NC_037304.1	GWHBDNP00000002.1	92.188	320	8	6	358982	359300	310449	310146	6.97e-121	436	367808	640501
NC_037304.1	GWHBDNP00000002.1	92.188	320	8	6	358982	359300	445825	445522	6.97e-121	436	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.515	206	1	0	182729	182934	557388	557183	1.54e-102	375	367808	640501
NC_037304.1	GWHBDNP00000002.1	99.515	206	1	0	207329	207534	581988	581783	1.54e-102	375	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.330	218	2	4	247489	247706	228647	228436	7.22e-96	353	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.330	218	2	4	247489	247706	363972	363761	7.22e-96	353	367808	640501
NC_037304.1	GWHBDNP00000002.1	96.330	218	2	4	247489	247706	499147	498936	7.22e-96	353	367808	640501
NC_037304.1	GWHBDNP00000002.1	97.573	206	3	2	288315	288518	2955	2750	2.60e-95	351	367808	640501
